89.8098	90.0176	94.3593	94.5309	100.824	100.928	
89.7886	89.9967	94.2974	94.4701	100.895	101.001	
89.767	89.9754	94.2361	94.4098	100.966	101.073	
89.745	89.9538	94.1754	94.3502	101.036	101.144	
89.7226	89.932	94.1154	94.2914	101.104	101.214	
89.6998	89.9098	94.056	94.2332	101.172	101.283	
89.6767	89.8874	93.9973	94.1757	101.239	101.351	
89.6533	89.8648	93.9393	94.119	101.306	101.418	
89.6297	89.842	93.8821	94.0631	101.371	101.484	
89.6058	89.819	93.8255	94.0079	101.435	101.55	
89.5817	89.7959	93.7698	93.9536	101.499	101.614	
89.5575	89.7727	93.7148	93.9001	101.562	101.677	
89.5331	89.7493	93.6606	93.8474	101.624	101.739	
89.5086	89.7259	93.6072	93.7955	101.685	101.801	
89.484	89.7025	93.5546	93.7445	101.745	101.861	
89.4594	89.679	93.5029	93.6945	101.804	101.921	
89.4347	89.6555	93.4521	93.6453	101.863	101.979	
89.4101	89.6321	93.4021	93.597	101.921	102.037	
89.3855	89.6087	93.353	93.5497	101.978	102.094	
89.3609	89.5854	93.3048	93.5033	102.034	102.15	
89.3365	89.5622	93.2576	93.4578	102.089	102.206	
89.3122	89.5391	93.2113	93.4134	102.144	102.26	
89.288	89.5162	93.166	93.3699	102.198	102.314	
89.264	89.4934	93.1217	93.3274	102.251	102.367	
89.2402	89.4708	93.0783	93.286	102.303	102.419	
89.2166	89.4485	93.036	93.2455	102.355	102.47	
89.1932	89.4263	92.9946	93.2061	102.406	102.52	
89.1702	89.4045	92.9543	93.1678	102.456	102.57	
89.1474	89.3829	92.9151	93.1305	102.506	102.619	
89.125	89.3615	92.8769	93.0943	102.554	102.667	
89.1029	89.3405	92.8398	93.0591	102.603	102.715	
89.0812	89.3199	92.8037	93.025	102.65	102.762	
89.0598	89.2996	92.7688	92.9921	102.697	102.808	
89.0389	89.2797	92.735	92.9602	102.743	102.853	
89.0184	89.2601	92.7023	92.9294	102.788	102.898	
88.9984	89.241	92.6707	92.8998	102.833	102.942	
88.9789	89.2223	92.6403	92.8713	102.877	102.984	
88.9598	89.204	92.6111	92.8439	102.92	103.026	
88.9413	89.1862	92.583	92.8177	102.963	103.067	
88.9233	89.1689	92.556	92.7926	103.005	103.108	
88.9058	89.1521	92.5303	92.7686	103.046	103.147	
88.889	89.1358	92.5058	92.7459	103.087	103.187	
88.8727	89.12	92.4824	92.7243	103.127	103.225	
88.857	89.1047	92.4603	92.7038	103.166	103.263	
88.8419	89.09	92.4394	92.6845	103.205	103.301	
88.8275	89.0759	92.4197	92.6664	103.244	103.338	
88.8138	89.0624	92.4012	92.6495	103.281	103.374	
88.8007	89.0494	92.384	92.6338	103.318	103.41	
88.7882	89.0371	92.3681	92.6193	103.355	103.445	
88.7765	89.0253	92.3534	92.6059	103.391	103.48	
88.7655	89.0142	92.3399	92.5938	103.426	103.514	
88.7552	89.0038	92.3277	92.5828	103.461	103.547	
88.7456	88.994	92.3168	92.5731	103.495	103.58	
88.7367	88.9848	92.3072	92.5645	103.529	103.612	
88.7286	88.9764	92.2988	92.5572	103.562	103.644	
88.7213	88.9686	92.2917	92.551	103.594	103.675	
88.7147	88.9615	92.286	92.5461	103.626	103.706	
88.7089	88.9551	92.2814	92.5424	103.658	103.736	
88.7039	88.9494	92.2782	92.5398	103.688	103.766	
88.6996	88.9444	92.2763	92.5385	103.719	103.795	
88.6962	88.9401	92.2757	92.5384	103.749	103.824	
88.6935	88.9365	92.2764	92.5395	103.778	103.852	
88.6917	88.9337	92.2783	92.5418	103.806	103.879	
88.6907	88.9316	92.2816	92.5453	103.835	103.906	
88.6905	88.9303	92.2862	92.55	103.862	103.933	
88.6911	88.9297	92.292	92.556	103.889	103.959	
88.6925	88.9298	92.2992	92.5631	103.916	103.984	
88.6947	88.9307	92.3076	92.5714	103.942	104.009	
88.6978	88.9324	92.3174	92.5809	103.967	104.034	
88.7017	88.9348	92.3284	92.5916	103.992	104.058	
88.7064	88.9379	92.3408	92.6035	104.017	104.081	
88.7119	88.9418	92.3544	92.6166	104.041	104.104	
88.7183	88.9465	92.3693	92.6309	104.064	104.127	
88.7255	88.9519	92.3855	92.6464	104.087	104.149	
88.7335	88.9581	92.403	92.663	104.11	104.17	
88.7423	88.9651	92.4217	92.6809	104.132	104.191	
88.752	88.9728	92.4417	92.6999	104.153	104.212	
88.7624	88.9812	92.463	92.72	104.174	104.232	
88.7737	88.9904	92.4856	92.7414	104.194	104.251	
88.7848	89.0004	92.5094	92.7639	104.214	104.27	
88.7962	89.0111	92.5344	92.7875	104.234	104.289	
88.8083	89.0225	92.5607	92.8123	104.253	104.307	
88.8214	89.0347	92.5882	92.8383	104.271	104.325	
88.8352	89.0476	92.617	92.8654	104.289	104.342	
88.8499	89.0613	92.647	92.8926	104.306	104.358	
88.8654	89.0756	92.6782	92.9209	104.323	104.374	
88.8817	89.0907	92.7106	92.9504	104.34	104.39	
88.8988	89.1065	92.7441	92.981	104.355	104.405	
88.9167	89.123	92.7789	93.0127	104.371	104.419	
88.9354	89.1402	92.8149	93.0456	104.386	104.433	
88.9548	89.1581	92.852	93.0797	104.4	104.447	
88.975	89.1767	92.8903	93.1148	104.414	104.46	
88.996	89.196	92.9297	93.1511	104.427	104.473	
89.0177	89.2159	92.9703	93.1885	104.44	104.485	
89.0402	89.2365	93.012	93.227	104.452	104.496	
89.0633	89.2577	93.0548	93.2666	104.464	104.507	
89.0872	89.2796	93.0988	93.3072	104.475	104.518	
89.1118	89.3021	93.1438	93.3489	104.486	104.528	
89.1371	89.3252	93.1899	93.3917	104.496	104.537	
89.163	89.3489	93.2371	93.4356	104.506	104.546	
89.1896	89.3732	93.2853	93.4805	104.515	104.555	
89.2168	89.3981	93.3346	93.5264	104.524	104.563	
89.2447	89.4236	93.3849	93.5734	104.532	104.57	
89.2732	89.4497	93.4362	93.6213	104.539	104.577	
89.3022	89.4763	93.4885	93.6703	104.546	104.584	
89.3319	89.5034	93.5419	93.7203	104.553	104.589	
89.3621	89.531	93.5962	93.7712	104.559	104.595	
89.3929	89.5592	93.6514	93.8231	104.564	104.599	
89.4242	89.5879	93.7077	93.8759	104.569	104.604	
89.456	89.617	93.7648	93.9297	104.573	104.607	
89.4884	89.6467	93.8229	93.9844	104.577	104.611	
89.5212	89.6767	93.8818	94.0401	104.58	104.613	
89.5545	89.7073	93.9417	94.0966	104.583	104.615	
89.5882	89.7382	94.0024	94.154	104.585	104.617	
89.6224	89.7696	94.064	94.2123	104.586	104.618	
89.657	89.8013	94.1265	94.2715	104.587	104.618	
89.692	89.8335	94.1897	94.3315	104.588	104.618	
89.7273	89.866	94.2538	94.3923	104.588	104.617	
89.7631	89.8989	94.3186	94.4539	104.587	104.616	
89.7991	89.9321	94.3843	94.5164	104.585	104.614	
89.8355	89.9656	94.4507	94.5796	104.583	104.611	
89.8722	89.9995	94.5178	94.6436	104.581	104.608	
89.9092	90.0336	94.5857	94.7083	104.578	104.604	
89.9465	90.068	94.6542	94.7738	104.574	104.6	
89.984	90.1027	94.7235	94.84	104.57	104.595	
90.0218	90.1376	94.7934	94.9069	104.565	104.589	
90.0597	90.1727	94.864	94.9745	104.559	104.583	
90.0979	90.2081	94.9352	95.0428	104.553	104.576	
90.1362	90.2436	95.0071	95.1117	104.546	104.569	
90.1747	90.2793	95.0795	95.1813	104.539	104.561	
90.2133	90.3152	95.1526	95.2515	104.531	104.552	
90.2521	90.3512	95.2262	95.3223	104.522	104.543	
90.2909	90.3873	95.3004	95.3937	104.513	104.533	
90.3299	90.4235	95.3751	95.4656	104.503	104.522	
90.3689	90.4599	95.4503	95.5382	104.492	104.511	
90.4079	90.4963	95.526	95.6112	104.481	104.499	
90.447	90.5327	95.6021	95.6848	104.469	104.487	
90.486	90.5692	95.6788	95.7589	104.457	104.473	
90.5251	90.6058	95.7559	95.8334	104.444	104.46	
90.5641	90.6423	95.8334	95.9084	104.43	104.445	
90.6031	90.6788	95.9113	95.9839	104.416	104.43	
90.6421	90.7153	95.9896	96.0598	104.4	104.415	
90.6809	90.7517	96.0683	96.1362	104.385	104.398	
90.7196	90.7881	96.1473	96.2129	104.368	104.381	
90.7583	90.8244	96.2267	96.29	104.351	104.363	
90.7967	90.8606	96.3063	96.3675	104.333	104.345	
90.8351	90.8967	96.3863	96.4453	104.315	104.326	
90.8732	90.9327	96.4666	96.5234	104.295	104.306	
90.9112	90.9685	96.5471	96.6018	104.276	104.286	
90.949	91.0042	96.6278	96.6806	104.255	104.265	
90.9865	91.0396	96.7088	96.7596	104.234	104.243	
91.0238	91.0749	96.79	96.8388	104.212	104.221	
91.0609	91.11	96.8714	96.9183	104.189	104.198	
91.0976	91.1448	96.953	96.998	104.166	104.174	
