9 1 5 -2  0 12.996279999999999 -0.001641333333333332
1 9 -4 0  0 12.996279999999999 -0.001641333333333332
9 1 4 0  0 12.996279999999999 -0.001641333333333332
1 9 -2 -1  0 12.996279999999999 -0.001641333333333332
9 1 2 1  0 12.996279999999999 -0.001641333333333332
1 9 1 2  0 12.996279999999999 -0.001641333333333332
9 1 -1 -2  0 12.996279999999999 -0.001641333333333332
1 9 3 1  0 12.996279999999999 -0.001641333333333332
9 1 -3 -1  0 12.996279999999999 -0.001641333333333332
1 9 4 -1  0 12.996279999999999 -0.001641333333333332
9 1 -4 1  0 12.996279999999999 -0.001641333333333332
1 9 4 0  0 12.996279999999999 -0.001641333333333332
9 1 -4 0  0 12.996279999999999 -0.001641333333333332
1 9 -6 1  0 15.44439999999999 -0.04542533333333334
9 1 6 -1  0 15.44439999999999 -0.04542533333333334
1 9 -6 2  0 15.44439999999999 -0.04542533333333334
9 1 6 -2  0 15.44439999999999 -0.04542533333333334
1 9 -5 0  0 15.44439999999999 -0.04542533333333334
9 1 5 0  0 15.44439999999999 -0.04542533333333334
1 9 -4 3  0 15.44439999999999 -0.04542533333333334
9 1 4 -3  0 15.44439999999999 -0.04542533333333334
1 9 -3 -1  0 15.44439999999999 -0.04542533333333334
9 1 3 1  0 15.44439999999999 -0.04542533333333334
1 9 -3 3  0 15.44439999999999 -0.04542533333333334
9 1 3 -3  0 15.44439999999999 -0.04542533333333334
1 9 -2 3  0 15.44439999999999 -0.04542533333333334
9 1 2 -3  0 15.44439999999999 -0.04542533333333334
1 9 1 -2  0 15.44439999999999 -0.04542533333333334
9 1 -1 2  0 15.44439999999999 -0.04542533333333334
1 9 2 -2  0 15.44439999999999 -0.04542533333333334
9 1 -2 2  0 15.44439999999999 -0.04542533333333334
1 9 2 2  0 15.44439999999999 -0.04542533333333334
9 1 -2 -2  0 15.44439999999999 -0.04542533333333334
1 9 3 -2  0 15.44439999999999 -0.04542533333333334
9 1 -3 2  0 15.44439999999999 -0.04542533333333334
1 9 4 1  0 15.44439999999999 -0.04542533333333334
9 1 -4 -1  0 15.44439999999999 -0.04542533333333334
1 9 5 -1  0 15.44439999999999 -0.04542533333333334
9 1 -5 1  0 15.44439999999999 -0.04542533333333334
1 9 5 0  0 15.44439999999999 -0.04542533333333334
9 1 -5 0  0 15.44439999999999 -0.04542533333333334
1 9 -5 3  0 16.37746666666666 -0.19863999999999998
9 1 5 -3  0 16.37746666666666 -0.19863999999999998
1 9 -1 3  0 16.37746666666666 -0.19863999999999998
9 1 1 -3  0 16.37746666666666 -0.19863999999999998
1 9 0 -2  0 16.37746666666666 -0.19863999999999998
9 1 0 2  0 16.37746666666666 -0.19863999999999998
1 9 4 -2  0 16.37746666666666 -0.19863999999999998
9 1 -4 2  0 16.37746666666666 -0.19863999999999998
1 9 -6 3  0 17.663521739130434 -0.0054478260869565195
9 1 6 -3  0 17.663521739130434 -0.0054478260869565195
1 9 -4 -1  0 17.663521739130434 -0.0054478260869565195
9 1 4 1  0 17.663521739130434 -0.0054478260869565195
1 9 -1 -2  0 17.663521739130434 -0.0054478260869565195
9 1 1 2  0 17.663521739130434 -0.0054478260869565195
1 9 0 3  0 17.663521739130434 -0.0054478260869565195
9 1 0 -3  0 17.663521739130434 -0.0054478260869565195
1 9 3 2  0 17.663521739130434 -0.0054478260869565195
9 1 -3 -2  0 17.663521739130434 -0.0054478260869565195
1 9 5 -2  0 17.663521739130434 -0.0054478260869565195
9 1 -5 2  0 17.663521739130434 -0.0054478260869565195
1 9 -2 -2  0 19.29814285714286 -0.19891428571428568
9 1 2 2  0 19.29814285714286 -0.19891428571428568
1 9 1 3  0 19.29814285714286 -0.19891428571428568
9 1 -1 -3  0 19.29814285714286 -0.19891428571428568
4 5 0 0  0 2.996850000000002 -0.21793333333333345
5 4 0 0  0 2.996850000000002 -0.21793333333333345
4 5 1 -1  0 2.996850000000002 -0.21793333333333345
5 4 -1 1  0 2.996850000000002 -0.21793333333333345
4 5 -1 0  0 4.168424242424242 -10.175182828282825
5 4 1 0  0 4.168424242424242 -10.175182828282825
4 5 0 -1  0 4.168424242424242 -10.175182828282825
5 4 0 1  0 4.168424242424242 -10.175182828282825
4 5 1 0  0 4.168424242424242 -10.175182828282825
5 4 -1 0  0 4.168424242424242 -10.175182828282825
4 5 2 -1  0 4.168424242424242 -10.175182828282825
5 4 -2 1  0 4.168424242424242 -10.175182828282825
4 5 -2 0  0 6.590746835443038 0.0033594936708860727
5 4 2 0  0 6.590746835443038 0.0033594936708860727
4 5 -1 -1  0 6.590746835443038 0.0033594936708860727
5 4 1 1  0 6.590746835443038 0.0033594936708860727
4 5 2 0  0 6.590746835443038 0.0033594936708860727
5 4 -2 0  0 6.590746835443038 0.0033594936708860727
4 5 3 -1  0 6.590746835443038 0.0033594936708860727
5 4 -3 1  0 6.590746835443038 0.0033594936708860727
4 5 -3 0  0 9.212948387096757 -0.014910967741935429
5 4 3 0  0 9.212948387096757 -0.014910967741935429
4 5 -2 -1  0 9.212948387096757 -0.014910967741935429
5 4 2 1  0 9.212948387096757 -0.014910967741935429
4 5 -2 1  0 9.212948387096757 -0.014910967741935429
5 4 2 -1  0 9.212948387096757 -0.014910967741935429
4 5 -1 1  0 9.212948387096757 -0.014910967741935429
5 4 1 -1  0 9.212948387096757 -0.014910967741935429
4 5 0 1  0 9.212948387096757 -0.014910967741935429
5 4 0 -1  0 9.212948387096757 -0.014910967741935429
4 5 1 -2  0 9.212948387096757 -0.014910967741935429
5 4 -1 2  0 9.212948387096757 -0.014910967741935429
4 5 2 -2  0 9.212948387096757 -0.014910967741935429
5 4 -2 2  0 9.212948387096757 -0.014910967741935429
4 5 3 -2  0 9.212948387096757 -0.014910967741935429
5 4 -3 2  0 9.212948387096757 -0.014910967741935429
4 5 3 0  0 9.212948387096757 -0.014910967741935429
5 4 -3 0  0 9.212948387096757 -0.014910967741935429
4 5 4 -1  0 9.212948387096757 -0.014910967741935429
5 4 -4 1  0 9.212948387096757 -0.014910967741935429
4 5 -3 1  0 10.627702127659573 -0.002699999999999997
5 4 3 -1  0 10.627702127659573 -0.002699999999999997
4 5 0 -2  0 10.627702127659573 -0.002699999999999997
5 4 0 2  0 10.627702127659573 -0.002699999999999997
4 5 1 1  0 10.627702127659573 -0.002699999999999997
5 4 -1 -1  0 10.627702127659573 -0.002699999999999997
4 5 4 -2  0 10.627702127659573 -0.002699999999999997
5 4 -4 2  0 10.627702127659573 -0.002699999999999997
4 5 -4 0  0 12.321773333333327 -0.015416000000000011
5 4 4 0  0 12.321773333333327 -0.015416000000000011
4 5 -4 1  0 12.321773333333327 -0.015416000000000011
5 4 4 -1  0 12.321773333333327 -0.015416000000000011
4 5 -3 -1  0 12.321773333333327 -0.015416000000000011
5 4 3 1  0 12.321773333333327 -0.015416000000000011
4 5 -1 -2  0 12.321773333333327 -0.015416000000000011
5 4 1 2  0 12.321773333333327 -0.015416000000000011
4 5 2 1  0 12.321773333333327 -0.015416000000000011
5 4 -2 -1  0 12.321773333333327 -0.015416000000000011
4 5 4 0  0 12.321773333333327 -0.015416000000000011
5 4 -4 0  0 12.321773333333327 -0.015416000000000011
4 5 5 -2  0 12.321773333333327 -0.015416000000000011
5 4 -5 2  0 12.321773333333327 -0.015416000000000011
4 5 5 -1  0 12.321773333333327 -0.015416000000000011
5 4 -5 1  0 12.321773333333327 -0.015416000000000011
4 5 -5 0  0 14.89323999999999 -2.718606666666667
5 4 5 0  0 14.89323999999999 -2.718606666666667
4 5 -5 1  0 14.89323999999999 -2.718606666666667
5 4 5 -1  0 14.89323999999999 -2.718606666666667
4 5 -4 -1  0 14.89323999999999 -2.718606666666667
5 4 4 1  0 14.89323999999999 -2.718606666666667
4 5 -3 2  0 14.89323999999999 -2.718606666666667
5 4 3 -2  0 14.89323999999999 -2.718606666666667
4 5 -2 -2  0 14.89323999999999 -2.718606666666667
5 4 2 2  0 14.89323999999999 -2.718606666666667
4 5 -2 2  0 14.89323999999999 -2.718606666666667
5 4 2 -2  0 14.89323999999999 -2.718606666666667
4 5 -1 2  0 14.89323999999999 -2.718606666666667
5 4 1 -2  0 14.89323999999999 -2.718606666666667
4 5 2 -3  0 14.89323999999999 -2.718606666666667
5 4 -2 3  0 14.89323999999999 -2.718606666666667
4 5 3 -3  0 14.89323999999999 -2.718606666666667
5 4 -3 3  0 14.89323999999999 -2.718606666666667
4 5 3 1  0 14.89323999999999 -2.718606666666667
5 4 -3 -1  0 14.89323999999999 -2.718606666666667
4 5 4 -3  0 14.89323999999999 -2.718606666666667
5 4 -4 3  0 14.89323999999999 -2.718606666666667
4 5 5 0  0 14.89323999999999 -2.718606666666667
5 4 -5 0  0 14.89323999999999 -2.718606666666667
4 5 -4 2  0 15.873399999999998 -10.187599999999998
5 4 4 -2  0 15.873399999999998 -10.187599999999998
4 5 0 2  0 15.873399999999998 -10.187599999999998
5 4 0 -2  0 15.873399999999998 -10.187599999999998
4 5 1 -3  0 15.873399999999998 -10.187599999999998
5 4 -1 3  0 15.873399999999998 -10.187599999999998
4 5 5 -3  0 15.873399999999998 -10.187599999999998
5 4 -5 3  0 15.873399999999998 -10.187599999999998
4 5 -6 1  0 17.18639130434783 -0.11687391304347826
5 4 6 -1  0 17.18639130434783 -0.11687391304347826
4 5 -5 2  0 17.18639130434783 -0.11687391304347826
5 4 5 -2  0 17.18639130434783 -0.11687391304347826
4 5 -3 -2  0 17.18639130434783 -0.11687391304347826
5 4 3 2  0 17.18639130434783 -0.11687391304347826
4 5 0 -3  0 17.18639130434783 -0.11687391304347826
5 4 0 3  0 17.18639130434783 -0.11687391304347826
4 5 1 2  0 17.18639130434783 -0.11687391304347826
5 4 -1 -2  0 17.18639130434783 -0.11687391304347826
4 5 4 1  0 17.18639130434783 -0.11687391304347826
5 4 -4 -1  0 17.18639130434783 -0.11687391304347826
4 5 -6 2  0 18.872857142857146 -10.169657142857142
5 4 6 -2  0 18.872857142857146 -10.169657142857142
4 5 -1 -3  0 18.872857142857146 -10.169657142857142
5 4 1 3  0 18.872857142857146 -10.169657142857142
4 5 2 2  0 18.872857142857146 -10.169657142857142
5 4 -2 -2  0 18.872857142857146 -10.169657142857142
4 8 -1 0  0 2.993060606060603 -0.36390606060606073
8 4 1 0  0 2.993060606060603 -0.36390606060606073
4 8 0 0  0 2.993060606060603 -0.36390606060606073
8 4 0 0  0 2.993060606060603 -0.36390606060606073
4 8 -2 0  0 5.097793814432992 -0.016659793814432985
8 4 2 0  0 5.097793814432992 -0.016659793814432985
4 8 0 -1  0 5.097793814432992 -0.016659793814432985
8 4 0 1  0 5.097793814432992 -0.016659793814432985
4 8 1 -1  0 5.097793814432992 -0.016659793814432985
8 4 -1 1  0 5.097793814432992 -0.016659793814432985
4 8 1 0  0 5.097793814432992 -0.016659793814432985
8 4 -1 0  0 5.097793814432992 -0.016659793814432985
4 8 -1 -1  0 6.57754285714286 0.006934285714285714
8 4 1 1  0 6.57754285714286 0.006934285714285714
4 8 2 -1  0 6.57754285714286 0.006934285714285714
8 4 -2 1  0 6.57754285714286 0.006934285714285714
4 8 -3 0  0 7.805117647058824 -0.0018282352941176427
8 4 3 0  0 7.805117647058824 -0.0018282352941176427
4 8 -2 1  0 7.805117647058824 -0.0018282352941176427
8 4 2 -1  0 7.805117647058824 -0.0018282352941176427
4 8 -1 1  0 7.805117647058824 -0.0018282352941176427
8 4 1 -1  0 7.805117647058824 -0.0018282352941176427
4 8 2 0  0 7.805117647058824 -0.0018282352941176427
8 4 -2 0  0 7.805117647058824 -0.0018282352941176427
4 8 -3 1  0 8.844619047619048 0.0005603174603174603
8 4 3 -1  0 8.844619047619048 0.0005603174603174603
4 8 -2 -1  0 8.844619047619048 0.0005603174603174603
8 4 2 1  0 8.844619047619048 0.0005603174603174603
4 8 0 1  0 8.844619047619048 0.0005603174603174603
8 4 0 -1  0 8.844619047619048 0.0005603174603174603
4 8 3 -1  0 8.844619047619048 0.0005603174603174603
8 4 -3 1  0 8.844619047619048 0.0005603174603174603
4 8 -4 0  0 10.626430379746825 -0.0036696202531645563
8 4 4 0  0 10.626430379746825 -0.0036696202531645563
4 8 -4 1  0 10.626430379746825 -0.0036696202531645563
8 4 4 -1  0 10.626430379746825 -0.0036696202531645563
4 8 1 -2  0 10.626430379746825 -0.0036696202531645563
8 4 -1 2  0 10.626430379746825 -0.0036696202531645563
4 8 1 1  0 10.626430379746825 -0.0036696202531645563
8 4 -1 -1  0 10.626430379746825 -0.0036696202531645563
4 8 2 -2  0 10.626430379746825 -0.0036696202531645563
8 4 -2 2  0 10.626430379746825 -0.0036696202531645563
4 8 3 0  0 10.626430379746825 -0.0036696202531645563
8 4 -3 0  0 10.626430379746825 -0.0036696202531645563
4 8 -3 -1  0 11.404324324324326 0.00044324324324324365
8 4 3 1  0 11.404324324324326 0.00044324324324324365
4 8 0 -2  0 11.404324324324326 0.00044324324324324365
8 4 0 2  0 11.404324324324326 0.00044324324324324365
4 8 3 -2  0 11.404324324324326 0.00044324324324324365
8 4 -3 2  0 11.404324324324326 0.00044324324324324365
4 8 4 -1  0 11.404324324324326 0.00044324324324324365
8 4 -4 1  0 11.404324324324326 0.00044324324324324365
4 8 -5 1  0 12.847181818181818 -0.0008545454545454544
8 4 5 -1  0 12.847181818181818 -0.0008545454545454544
4 8 -1 -2  0 12.847181818181818 -0.0008545454545454544
8 4 1 2  0 12.847181818181818 -0.0008545454545454544
4 8 2 1  0 12.847181818181818 -0.0008545454545454544
8 4 -2 -1  0 12.847181818181818 -0.0008545454545454544
4 8 4 -2  0 12.847181818181818 -0.0008545454545454544
8 4 -4 2  0 12.847181818181818 -0.0008545454545454544
4 8 -5 0  0 13.51525641025642 -0.006310256410256405
8 4 5 0  0 13.51525641025642 -0.006310256410256405
4 8 -3 2  0 13.51525641025642 -0.006310256410256405
8 4 3 -2  0 13.51525641025642 -0.006310256410256405
4 8 -2 2  0 13.51525641025642 -0.006310256410256405
8 4 2 -2  0 13.51525641025642 -0.006310256410256405
4 8 4 0  0 13.51525641025642 -0.006310256410256405
8 4 -4 0  0 13.51525641025642 -0.006310256410256405
4 8 -4 -1  0 14.141862068965516 0.00703448275862069
8 4 4 1  0 14.141862068965516 0.00703448275862069
4 8 -4 2  0 14.141862068965516 0.00703448275862069
8 4 4 -2  0 14.141862068965516 0.00703448275862069
4 8 -1 2  0 14.141862068965516 0.00703448275862069
8 4 1 -2  0 14.141862068965516 0.00703448275862069
4 8 5 -1  0 14.141862068965516 0.00703448275862069
8 4 -5 1  0 14.141862068965516 0.00703448275862069
4 8 -2 -2  0 14.72511111111111 0.0016666666666666668
8 4 2 2  0 14.72511111111111 0.0016666666666666668
4 8 5 -2  0 14.72511111111111 0.0016666666666666668
8 4 -5 2  0 14.72511111111111 0.0016666666666666668
4 8 -6 1  0 15.325440000000004 -0.01044
8 4 6 -1  0 15.325440000000004 -0.01044
4 8 -5 2  0 15.325440000000004 -0.01044
8 4 5 -2  0 15.325440000000004 -0.01044
4 8 0 2  0 15.325440000000004 -0.01044
8 4 0 -2  0 15.325440000000004 -0.01044
4 8 3 1  0 15.325440000000004 -0.01044
8 4 -3 -1  0 15.325440000000004 -0.01044
4 8 -6 0  0 16.4092 -0.36998
8 4 6 0  0 16.4092 -0.36998
4 8 2 -3  0 16.4092 -0.36998
8 4 -2 3  0 16.4092 -0.36998
4 8 3 -3  0 16.4092 -0.36998
8 4 -3 3  0 16.4092 -0.36998
4 8 5 0  0 16.4092 -0.36998
8 4 -5 0  0 16.4092 -0.36998
4 8 -6 2  0 16.933368421052638 -0.014173684210526316
8 4 6 -2  0 16.933368421052638 -0.014173684210526316
4 8 -5 -1  0 16.933368421052638 -0.014173684210526316
8 4 5 1  0 16.933368421052638 -0.014173684210526316
4 8 -3 -2  0 16.933368421052638 -0.014173684210526316
8 4 3 2  0 16.933368421052638 -0.014173684210526316
4 8 1 -3  0 16.933368421052638 -0.014173684210526316
8 4 -1 3  0 16.933368421052638 -0.014173684210526316
4 8 1 2  0 16.933368421052638 -0.014173684210526316
8 4 -1 -2  0 16.933368421052638 -0.014173684210526316
4 8 4 -3  0 16.933368421052638 -0.014173684210526316
8 4 -4 3  0 16.933368421052638 -0.014173684210526316
4 8 0 -3  0 17.933333333333334 0.0017
8 4 0 3  0 17.933333333333334 0.0017
4 8 4 1  0 17.933333333333334 0.0017
8 4 -4 -1  0 17.933333333333334 0.0017
4 8 5 -3  0 17.933333333333334 0.0017
8 4 -5 3  0 17.933333333333334 0.0017
4 8 -4 -2  0 19.006285714285713 0.004328571428571429
8 4 4 2  0 19.006285714285713 0.004328571428571429
4 8 -4 3  0 19.006285714285713 0.004328571428571429
8 4 4 -3  0 19.006285714285713 0.004328571428571429
4 8 -3 3  0 19.006285714285713 0.004328571428571429
8 4 3 -3  0 19.006285714285713 0.004328571428571429
4 8 -1 -3  0 19.006285714285713 0.004328571428571429
8 4 1 3  0 19.006285714285713 0.004328571428571429
4 8 2 2  0 19.006285714285713 0.004328571428571429
8 4 -2 -2  0 19.006285714285713 0.004328571428571429
4 9 -1 0  0 2.976727272727272 -1.1362454545454548
9 4 1 0  0 2.976727272727272 -1.1362454545454548
4 9 0 0  0 2.976727272727272 -1.1362454545454548
9 4 0 0  0 2.976727272727272 -1.1362454545454548
4 9 -2 0  0 5.1050515463917545 -0.009479381443298966
9 4 2 0  0 5.1050515463917545 -0.009479381443298966
4 9 -2 1  0 5.1050515463917545 -0.009479381443298966
9 4 2 -1  0 5.1050515463917545 -0.009479381443298966
4 9 -1 1  0 5.1050515463917545 -0.009479381443298966
9 4 1 -1  0 5.1050515463917545 -0.009479381443298966
4 9 1 0  0 5.1050515463917545 -0.009479381443298966
9 4 -1 0  0 5.1050515463917545 -0.009479381443298966
4 9 -3 1  0 6.598885714285713 -0.015520000000000004
9 4 3 -1  0 6.598885714285713 -0.015520000000000004
4 9 0 1  0 6.598885714285713 -0.015520000000000004
9 4 0 -1  0 6.598885714285713 -0.015520000000000004
4 9 -3 0  0 7.786588235294118 -0.003278823529411762
9 4 3 0  0 7.786588235294118 -0.003278823529411762
4 9 0 -1  0 7.786588235294118 -0.003278823529411762
9 4 0 1  0 7.786588235294118 -0.003278823529411762
4 9 1 -1  0 7.786588235294118 -0.003278823529411762
9 4 -1 1  0 7.786588235294118 -0.003278823529411762
4 9 2 0  0 7.786588235294118 -0.003278823529411762
9 4 -2 0  0 7.786588235294118 -0.003278823529411762
4 9 -4 1  0 8.836603174603173 0.00014444444444444452
9 4 4 -1  0 8.836603174603173 0.00014444444444444452
4 9 -1 -1  0 8.836603174603173 0.00014444444444444452
9 4 1 1  0 8.836603174603173 0.00014444444444444452
4 9 1 1  0 8.836603174603173 0.00014444444444444452
9 4 -1 -1  0 8.836603174603173 0.00014444444444444452
4 9 2 -1  0 8.836603174603173 0.00014444444444444452
9 4 -2 1  0 8.836603174603173 0.00014444444444444452
4 9 -4 0  0 10.625227848101273 -0.0020468354430379725
9 4 4 0  0 10.625227848101273 -0.0020468354430379725
4 9 -3 2  0 10.625227848101273 -0.0020468354430379725
9 4 3 -2  0 10.625227848101273 -0.0020468354430379725
4 9 -2 -1  0 10.625227848101273 -0.0020468354430379725
9 4 2 1  0 10.625227848101273 -0.0020468354430379725
4 9 -2 2  0 10.625227848101273 -0.0020468354430379725
9 4 2 -2  0 10.625227848101273 -0.0020468354430379725
4 9 3 -1  0 10.625227848101273 -0.0020468354430379725
9 4 -3 1  0 10.625227848101273 -0.0020468354430379725
4 9 3 0  0 10.625227848101273 -0.0020468354430379725
9 4 -3 0  0 10.625227848101273 -0.0020468354430379725
4 9 -5 1  0 11.42459459459459 8.918918918918922e-05
9 4 5 -1  0 11.42459459459459 8.918918918918922e-05
4 9 -4 2  0 11.42459459459459 8.918918918918922e-05
9 4 4 -2  0 11.42459459459459 8.918918918918922e-05
4 9 -1 2  0 11.42459459459459 8.918918918918922e-05
9 4 1 -2  0 11.42459459459459 8.918918918918922e-05
4 9 2 1  0 11.42459459459459 8.918918918918922e-05
9 4 -2 -1  0 11.42459459459459 8.918918918918922e-05
4 9 -5 2  0 12.846515151515149 -0.0008939393939393939
9 4 5 -2  0 12.846515151515149 -0.0008939393939393939
4 9 -3 -1  0 12.846515151515149 -0.0008939393939393939
9 4 3 1  0 12.846515151515149 -0.0008939393939393939
4 9 0 2  0 12.846515151515149 -0.0008939393939393939
9 4 0 -2  0 12.846515151515149 -0.0008939393939393939
4 9 4 -1  0 12.846515151515149 -0.0008939393939393939
9 4 -4 1  0 12.846515151515149 -0.0008939393939393939
4 9 -5 0  0 13.496333333333336 -0.0039256410256410254
9 4 5 0  0 13.496333333333336 -0.0039256410256410254
4 9 1 -2  0 13.496333333333336 -0.0039256410256410254
9 4 -1 2  0 13.496333333333336 -0.0039256410256410254
4 9 2 -2  0 13.496333333333336 -0.0039256410256410254
9 4 -2 2  0 13.496333333333336 -0.0039256410256410254
4 9 4 0  0 13.496333333333336 -0.0039256410256410254
9 4 -4 0  0 13.496333333333336 -0.0039256410256410254
4 9 -6 1  0 14.127724137931034 -0.015489655172413802
9 4 6 -1  0 14.127724137931034 -0.015489655172413802
4 9 0 -2  0 14.127724137931034 -0.015489655172413802
9 4 0 2  0 14.127724137931034 -0.015489655172413802
4 9 3 -2  0 14.127724137931034 -0.015489655172413802
9 4 -3 2  0 14.127724137931034 -0.015489655172413802
4 9 3 1  0 14.127724137931034 -0.015489655172413802
9 4 -3 -1  0 14.127724137931034 -0.015489655172413802
4 9 -6 2  0 14.747444444444445 -0.0017
9 4 6 -2  0 14.747444444444445 -0.0017
4 9 1 2  0 14.747444444444445 -0.0017
9 4 -1 -2  0 14.747444444444445 -0.0017
4 9 -4 -1  0 15.303439999999997 -0.005516
9 4 4 1  0 15.303439999999997 -0.005516
4 9 -1 -2  0 15.303439999999997 -0.005516
9 4 1 2  0 15.303439999999997 -0.005516
4 9 4 -2  0 15.303439999999997 -0.005516
9 4 -4 2  0 15.303439999999997 -0.005516
4 9 5 -1  0 15.303439999999997 -0.005516
9 4 -5 1  0 15.303439999999997 -0.005516
4 9 -6 0  0 16.406 -1.1474
9 4 6 0  0 16.406 -1.1474
4 9 -4 3  0 16.406 -1.1474
9 4 4 -3  0 16.406 -1.1474
4 9 -3 3  0 16.406 -1.1474
9 4 3 -3  0 16.406 -1.1474
4 9 5 0  0 16.406 -1.1474
9 4 -5 0  0 16.406 -1.1474
4 9 -5 3  0 16.928368421052628 -0.007415789473684211
9 4 5 -3  0 16.928368421052628 -0.007415789473684211
4 9 -2 -2  0 16.928368421052628 -0.007415789473684211
9 4 2 2  0 16.928368421052628 -0.007415789473684211
4 9 -2 3  0 16.928368421052628 -0.007415789473684211
9 4 2 -3  0 16.928368421052628 -0.007415789473684211
4 9 2 2  0 16.928368421052628 -0.007415789473684211
9 4 -2 -2  0 16.928368421052628 -0.007415789473684211
4 9 4 1  0 16.928368421052628 -0.007415789473684211
9 4 -4 -1  0 16.928368421052628 -0.007415789473684211
4 9 5 -2  0 16.928368421052628 -0.007415789473684211
9 4 -5 2  0 16.928368421052628 -0.007415789473684211
4 9 -6 3  0 17.919 -0.0017
9 4 6 -3  0 17.919 -0.0017
4 9 -5 -1  0 17.919 -0.0017
9 4 5 1  0 17.919 -0.0017
4 9 -1 3  0 17.919 -0.0017
9 4 1 -3  0 17.919 -0.0017
4 9 -3 -2  0 18.995714285714286 -0.01114285714285714
9 4 3 2  0 18.995714285714286 -0.01114285714285714
4 9 0 3  0 18.995714285714286 -0.01114285714285714
9 4 0 -3  0 18.995714285714286 -0.01114285714285714
4 9 2 -3  0 18.995714285714286 -0.01114285714285714
9 4 -2 3  0 18.995714285714286 -0.01114285714285714
4 9 3 -3  0 18.995714285714286 -0.01114285714285714
9 4 -3 3  0 18.995714285714286 -0.01114285714285714
4 9 3 2  0 18.995714285714286 -0.01114285714285714
9 4 -3 -2  0 18.995714285714286 -0.01114285714285714
5 8 -1 0  0 2.9761515151515128 -1.1425424242424247
8 5 1 0  0 2.9761515151515128 -1.1425424242424247
5 8 0 0  0 2.9761515151515128 -1.1425424242424247
8 5 0 0  0 2.9761515151515128 -1.1425424242424247
5 8 -2 0  0 5.1042577319587625 -0.00947319587628866
8 5 2 0  0 5.1042577319587625 -0.00947319587628866
5 8 -2 1  0 5.1042577319587625 -0.00947319587628866
8 5 2 -1  0 5.1042577319587625 -0.00947319587628866
5 8 -1 1  0 5.1042577319587625 -0.00947319587628866
8 5 1 -1  0 5.1042577319587625 -0.00947319587628866
5 8 1 0  0 5.1042577319587625 -0.00947319587628866
8 5 -1 0  0 5.1042577319587625 -0.00947319587628866
5 8 -3 1  0 6.597571428571428 -0.015500000000000005
8 5 3 -1  0 6.597571428571428 -0.015500000000000005
5 8 0 1  0 6.597571428571428 -0.015500000000000005
8 5 0 -1  0 6.597571428571428 -0.015500000000000005
5 8 -3 0  0 7.7863647058823515 -0.0032741176470588215
8 5 3 0  0 7.7863647058823515 -0.0032741176470588215
5 8 0 -1  0 7.7863647058823515 -0.0032741176470588215
8 5 0 1  0 7.7863647058823515 -0.0032741176470588215
5 8 1 -1  0 7.7863647058823515 -0.0032741176470588215
8 5 -1 1  0 7.7863647058823515 -0.0032741176470588215
5 8 2 0  0 7.7863647058823515 -0.0032741176470588215
8 5 -2 0  0 7.7863647058823515 -0.0032741176470588215
5 8 -4 1  0 8.835984126984126 0.00014444444444444452
8 5 4 -1  0 8.835984126984126 0.00014444444444444452
5 8 -1 -1  0 8.835984126984126 0.00014444444444444452
8 5 1 1  0 8.835984126984126 0.00014444444444444452
5 8 1 1  0 8.835984126984126 0.00014444444444444452
8 5 -1 -1  0 8.835984126984126 0.00014444444444444452
5 8 2 -1  0 8.835984126984126 0.00014444444444444452
8 5 -2 1  0 8.835984126984126 0.00014444444444444452
5 8 -4 0  0 10.624607594936705 -0.0020392405063291126
8 5 4 0  0 10.624607594936705 -0.0020392405063291126
5 8 -3 2  0 10.624607594936705 -0.0020392405063291126
8 5 3 -2  0 10.624607594936705 -0.0020392405063291126
5 8 -2 -1  0 10.624607594936705 -0.0020392405063291126
8 5 2 1  0 10.624607594936705 -0.0020392405063291126
5 8 -2 2  0 10.624607594936705 -0.0020392405063291126
8 5 2 -2  0 10.624607594936705 -0.0020392405063291126
5 8 3 -1  0 10.624607594936705 -0.0020392405063291126
8 5 -3 1  0 10.624607594936705 -0.0020392405063291126
5 8 3 0  0 10.624607594936705 -0.0020392405063291126
8 5 -3 0  0 10.624607594936705 -0.0020392405063291126
5 8 -5 1  0 11.423297297297296 8.918918918918922e-05
8 5 5 -1  0 11.423297297297296 8.918918918918922e-05
5 8 -4 2  0 11.423297297297296 8.918918918918922e-05
8 5 4 -2  0 11.423297297297296 8.918918918918922e-05
5 8 -1 2  0 11.423297297297296 8.918918918918922e-05
8 5 1 -2  0 11.423297297297296 8.918918918918922e-05
5 8 2 1  0 11.423297297297296 8.918918918918922e-05
8 5 -2 -1  0 11.423297297297296 8.918918918918922e-05
5 8 -5 2  0 12.84578787878787 -0.0008939393939393939
8 5 5 -2  0 12.84578787878787 -0.0008939393939393939
5 8 -3 -1  0 12.84578787878787 -0.0008939393939393939
8 5 3 1  0 12.84578787878787 -0.0008939393939393939
5 8 0 2  0 12.84578787878787 -0.0008939393939393939
8 5 0 -2  0 12.84578787878787 -0.0008939393939393939
5 8 4 -1  0 12.84578787878787 -0.0008939393939393939
8 5 -4 1  0 12.84578787878787 -0.0008939393939393939
5 8 -5 0  0 13.496384615384613 -0.003941025641025642
8 5 5 0  0 13.496384615384613 -0.003941025641025642
5 8 1 -2  0 13.496384615384613 -0.003941025641025642
8 5 -1 2  0 13.496384615384613 -0.003941025641025642
5 8 2 -2  0 13.496384615384613 -0.003941025641025642
